transaccion_id,tarjeta_id,fecha,monto,categoria,canal,ciudad,es_fraude
79721,9245,2026-06-27,1458.59,Salud,ATM,Monterrey,false
79722,9460,2026-06-16,452.69,Entretenimiento,App movil,Bogota,false
79723,5216,2026-07-05,6683.43,Servicios,ATM,Puebla,false
79724,1649,2026-09-03,992.62,Retail,ATM,Puebla,false
79725,3834,2026-07-31,592.65,Educacion,POS,CDMX,false
79726,1210,2026-07-26,319.74,Educacion,POS,CDMX,false
79727,9351,2026-06-24,990.03,Educacion,E-commerce,Bogota,false
79728,7622,2026-06-20,3491.63,Retail,App movil,Guadalajara,false
79729,5481,2026-08-26,2946.29,Educacion,Recurrente,CDMX,false
79730,7991,2026-07-31,957.99,Educacion,App movil,Puebla,false
79731,3669,2026-07-03,1067.07,Educacion,App movil,Medellin,false
79732,7620,2026-06-21,1769.28,Salud,E-commerce,Bogota,false
79733,6760,2026-08-07,4103.73,Salud,E-commerce,Guadalajara,false
79734,7797,2026-07-03,401.84,Supermercado,App movil,Medellin,false
79735,5401,2026-08-13,137.06,Viajes,ATM,Puebla,false
79736,1763,2026-07-26,533.64,Restaurantes,App movil,Puebla,false
79737,4557,2026-08-18,326.13,Supermercado,E-commerce,Monterrey,false
79738,3395,2026-06-09,965.77,Retail,ATM,Bogota,false
79739,8364,2026-08-18,2134.23,Salud,E-commerce,CDMX,false
79740,6822,2026-07-02,354.13,Gasolina,E-commerce,Monterrey,true
79741,8101,2026-06-24,810.32,Entretenimiento,ATM,Monterrey,false
79742,9409,2026-06-16,845.43,Educacion,ATM,CDMX,false
79743,3460,2026-06-14,2608.75,Gasolina,Recurrente,Guadalajara,false
79744,9449,2026-06-12,6172.34,Restaurantes,App movil,Medellin,false
79745,9485,2026-06-14,3032.46,Servicios,App movil,Medellin,false
79746,4745,2026-08-04,2551.38,Educacion,App movil,Puebla,false
79747,3582,2026-08-08,1909.91,Gasolina,Recurrente,Guadalajara,false
79748,4050,2026-07-30,1204.96,Entretenimiento,POS,Puebla,false
79749,5365,2026-06-14,1653.27,Gasolina,E-commerce,Guadalajara,false
79750,9793,2026-06-29,209.02,Entretenimiento,Recurrente,CDMX,false
79751,3990,2026-08-02,1035.47,Retail,App movil,Medellin,false
79752,9390,2026-08-21,420.33,Viajes,Recurrente,Medellin,false
79753,2148,2026-06-22,2752.52,Educacion,POS,Monterrey,false
79754,963,2026-06-25,88.22,Viajes,POS,Puebla,false
79755,639,2026-08-05,371.11,Educacion,E-commerce,Monterrey,false
79756,6320,2026-07-09,1242.68,Gasolina,E-commerce,Medellin,false
79757,3209,2026-08-21,1644.22,Salud,App movil,Guadalajara,false
79758,3829,2026-07-19,3589.61,Supermercado,App movil,Monterrey,false
79759,6850,2026-08-28,58.43,Gasolina,ATM,Puebla,false
79760,2103,2026-08-24,829.66,Educacion,E-commerce,Guadalajara,false
79761,7409,2026-07-29,2808.38,Restaurantes,POS,Guadalajara,false
79762,8292,2026-06-18,1415.13,Viajes,ATM,Monterrey,false
79763,9907,2026-07-31,2244.85,Viajes,Recurrente,Guadalajara,false
79764,8451,2026-08-02,128.06,Servicios,E-commerce,CDMX,false
79765,9897,2026-07-31,1897.65,Educacion,E-commerce,Medellin,false
79766,7847,2026-08-14,5187.08,Retail,App movil,CDMX,false
79767,8715,2026-08-19,3520.06,Educacion,POS,CDMX,false
79768,4889,2026-08-18,627.99,Viajes,POS,Guadalajara,false
79769,3755,2026-07-22,6837.22,Gasolina,ATM,Bogota,false
79770,6652,2026-08-28,1027.76,Salud,E-commerce,CDMX,false
79771,684,2026-07-28,4929.29,Gasolina,E-commerce,Guadalajara,false
79772,3144,2026-06-06,271.34,Servicios,Recurrente,Monterrey,false
79773,3430,2026-08-20,85.36,Retail,E-commerce,Monterrey,false
79774,4472,2026-07-29,387.03,Entretenimiento,Recurrente,Medellin,false
79775,8692,2026-06-19,3613.87,Servicios,E-commerce,Puebla,false
79776,8838,2026-08-22,341.32,Salud,ATM,Guadalajara,false
79777,9656,2026-08-31,1347.37,Entretenimiento,Recurrente,Bogota,false
79778,2853,2026-08-02,1391.48,Gasolina,ATM,Guadalajara,false
79779,1698,2026-07-04,1735.57,Restaurantes,App movil,Bogota,false
79780,1317,2026-07-27,1137.11,Salud,E-commerce,CDMX,false
79781,2554,2026-06-15,131.6,Supermercado,ATM,Puebla,false
79782,1914,2026-08-31,970.81,Viajes,ATM,CDMX,false
79783,9312,2026-06-07,1687.69,Viajes,App movil,CDMX,false
79784,1040,2026-07-05,5158.13,Viajes,E-commerce,Monterrey,false
79785,5805,2026-08-10,1416.38,Viajes,E-commerce,Medellin,false
79786,2457,2026-06-16,2627.02,Salud,ATM,Monterrey,false
79787,1974,2026-08-21,2448.71,Servicios,App movil,CDMX,false
79788,5244,2026-06-29,355.54,Supermercado,ATM,CDMX,false
79789,5938,2026-06-28,3179.41,Servicios,ATM,Guadalajara,false
79790,807,2026-06-18,3673.67,Supermercado,Recurrente,Bogota,false
79791,3678,2026-08-22,958.45,Supermercado,App movil,Medellin,false
79792,1874,2026-06-25,1345.42,Retail,E-commerce,Guadalajara,false
79793,4401,2026-06-28,2831.59,Supermercado,Recurrente,Puebla,false
79794,465,2026-07-29,4235.38,Educacion,App movil,Guadalajara,false
79795,3506,2026-06-21,282.97,Entretenimiento,E-commerce,CDMX,false
79796,6377,2026-06-24,1116.7,Entretenimiento,POS,CDMX,false
79797,4544,2026-07-08,3514.3,Educacion,Recurrente,Puebla,false
79798,5035,2026-07-25,1346.52,Viajes,App movil,Puebla,false
79799,4497,2026-08-01,128.33,Educacion,Recurrente,Bogota,false
79800,9384,2026-07-13,5194.28,Servicios,ATM,Bogota,false
79801,736,2026-07-08,5054.33,Gasolina,Recurrente,Puebla,false
79802,4215,2026-07-08,67.74,Supermercado,ATM,CDMX,false
79803,5826,2026-07-12,690.87,Entretenimiento,Recurrente,Monterrey,false
79804,7884,2026-08-15,400.44,Restaurantes,App movil,CDMX,false
79805,5926,2026-08-25,1282.55,Supermercado,E-commerce,CDMX,false
79806,8506,2026-06-10,2217.88,Gasolina,POS,Monterrey,false
79807,8197,2026-07-22,2674.89,Gasolina,Recurrente,Guadalajara,false
79808,7038,2026-08-09,128.1,Gasolina,App movil,Bogota,false
79809,7721,2026-07-02,5292.82,Gasolina,App movil,Medellin,false
79810,4253,2026-06-10,60.84,Educacion,E-commerce,CDMX,false
79811,6404,2026-07-31,2696.43,Gasolina,E-commerce,Guadalajara,false
79812,1125,2026-08-15,1125.71,Entretenimiento,Recurrente,Monterrey,false
79813,4057,2026-07-31,5153.87,Restaurantes,ATM,Bogota,false
79814,3679,2026-06-27,463.23,Salud,ATM,Guadalajara,false
79815,8598,2026-07-04,1184.16,Retail,Recurrente,Medellin,false
79816,4353,2026-08-13,75.93,Retail,Recurrente,Bogota,false
79817,6269,2026-08-31,199.79,Viajes,E-commerce,CDMX,false
79818,6531,2026-07-08,2311.98,Entretenimiento,POS,Puebla,false
79819,9048,2026-06-21,83.15,Restaurantes,POS,CDMX,false
79820,4302,2026-07-16,2676.74,Supermercado,App movil,CDMX,false
79821,0,2026-06-10,1168.1,Salud,App movil,Monterrey,false
79822,5527,2026-07-15,297.16,Salud,POS,CDMX,false
79823,5429,2026-06-17,270.11,Salud,Recurrente,CDMX,false
79824,4356,2026-06-17,2535.14,Servicios,Recurrente,Monterrey,false
79825,6594,2026-08-08,870.63,Educacion,App movil,Guadalajara,false
79826,563,2026-08-13,3998.96,Servicios,App movil,CDMX,false
79827,2815,2026-06-30,4419.18,Entretenimiento,ATM,CDMX,false
79828,1261,2026-07-16,1682.83,Retail,App movil,Guadalajara,false
79829,9547,2026-07-23,683.4,Gasolina,Recurrente,Puebla,false
79830,7022,2026-06-13,651.68,Restaurantes,POS,Bogota,false
79831,779,2026-08-11,2840.74,Salud,E-commerce,Guadalajara,false
79832,1670,2026-07-22,3560.22,Supermercado,E-commerce,Monterrey,false
79833,2191,2026-08-11,1199.09,Gasolina,Recurrente,Guadalajara,false
79834,5861,2026-07-15,6097.43,Supermercado,POS,Bogota,false
79835,4262,2026-08-22,7198.4,Entretenimiento,App movil,CDMX,false
79836,5862,2026-06-07,1309.16,Viajes,POS,Monterrey,false
79837,4391,2026-06-10,7286.62,Entretenimiento,POS,Guadalajara,false
79838,6526,2026-08-01,775.2,Salud,App movil,Monterrey,false
79839,6466,2026-08-10,2577.25,Educacion,POS,Guadalajara,false
79840,7976,2026-06-26,3831.82,Restaurantes,App movil,Guadalajara,false
79841,3827,2026-07-25,4976.24,Educacion,ATM,Monterrey,false
79842,6077,2026-08-16,1378.52,Salud,E-commerce,Bogota,false
79843,729,2026-08-02,635.16,Salud,ATM,Medellin,false
79844,1846,2026-07-09,60.04,Restaurantes,App movil,Guadalajara,false
79845,3378,2026-06-18,2271.74,Entretenimiento,App movil,Guadalajara,false
79846,5146,2026-09-02,213.93,Salud,E-commerce,CDMX,false
79847,9614,2026-06-19,6409.32,Restaurantes,Recurrente,Guadalajara,false
79848,7040,2026-07-09,4699.81,Restaurantes,POS,Bogota,false
79849,8286,2026-08-29,897.37,Supermercado,App movil,Guadalajara,false
79850,7717,2026-08-31,343.52,Retail,Recurrente,Bogota,false
79851,1878,2026-07-24,1988.73,Salud,Recurrente,CDMX,false
79852,2798,2026-06-24,2498.85,Supermercado,E-commerce,Bogota,false
79853,5137,2026-08-19,2202.34,Servicios,App movil,Monterrey,false
79854,4993,2026-06-19,3132.21,Supermercado,App movil,Bogota,false
79855,6520,2026-06-13,3250.8,Entretenimiento,ATM,Guadalajara,false
79856,5554,2026-07-13,613.59,Gasolina,E-commerce,CDMX,false
79857,5353,2026-07-18,1276.48,Gasolina,POS,Guadalajara,true
79858,1693,2026-08-11,1309.13,Servicios,POS,Guadalajara,false
79859,6330,2026-07-02,4521.95,Gasolina,App movil,Medellin,false
79860,750,2026-08-27,1636.26,Supermercado,E-commerce,Medellin,false
79861,8345,2026-06-21,1520.99,Viajes,E-commerce,Puebla,false
79862,4813,2026-07-31,1379.08,Viajes,E-commerce,Guadalajara,false
79863,244,2026-08-16,3710.77,Servicios,App movil,Puebla,false
79864,1973,2026-09-03,800.91,Supermercado,Recurrente,Guadalajara,true
79865,1173,2026-08-06,2814.06,Entretenimiento,App movil,Guadalajara,false
79866,6506,2026-06-29,5102.47,Salud,ATM,Bogota,false
79867,4231,2026-08-22,569.25,Salud,POS,Bogota,false
79868,89,2026-06-20,2537.79,Gasolina,App movil,Medellin,false
79869,1630,2026-08-26,362.59,Gasolina,App movil,Medellin,false
79870,8536,2026-08-07,183.58,Supermercado,ATM,CDMX,false
79871,14,2026-08-11,403.23,Entretenimiento,Recurrente,Medellin,false
79872,7726,2026-06-06,414.77,Restaurantes,ATM,Puebla,false
79873,158,2026-08-21,6209.0,Servicios,E-commerce,CDMX,false
79874,1754,2026-06-07,613.06,Restaurantes,Recurrente,Bogota,false
79875,9692,2026-07-17,2853.92,Servicios,Recurrente,Bogota,false
79876,3762,2026-08-13,250.97,Servicios,POS,CDMX,false
79877,2197,2026-06-28,311.97,Retail,Recurrente,Guadalajara,false
79878,7054,2026-08-29,3739.03,Gasolina,E-commerce,Guadalajara,false
79879,3056,2026-07-17,2393.98,Salud,E-commerce,Monterrey,false
79880,964,2026-08-29,1156.1,Viajes,App movil,Medellin,false
79881,3849,2026-07-09,92.5,Viajes,E-commerce,Medellin,false
79882,458,2026-08-13,1799.68,Restaurantes,App movil,CDMX,false
79883,7414,2026-08-13,316.87,Gasolina,POS,Monterrey,false
79884,5901,2026-06-11,97.73,Servicios,POS,Medellin,false
79885,203,2026-08-26,64.93,Restaurantes,POS,Bogota,false
79886,8458,2026-06-26,4127.49,Entretenimiento,POS,Guadalajara,false
79887,9858,2026-08-27,2377.89,Entretenimiento,ATM,Puebla,false
79888,6858,2026-07-22,3966.35,Entretenimiento,ATM,Medellin,false
79889,4165,2026-06-14,1946.62,Salud,App movil,CDMX,false
79890,21,2026-07-10,1699.29,Viajes,E-commerce,Bogota,false
79891,4896,2026-07-13,6793.43,Gasolina,POS,Guadalajara,false
79892,8339,2026-08-28,1587.5,Entretenimiento,App movil,Bogota,false
79893,7538,2026-08-09,1653.37,Servicios,Recurrente,Bogota,false
79894,3549,2026-07-01,1156.49,Restaurantes,Recurrente,Bogota,false
79895,3661,2026-08-24,3023.14,Supermercado,Recurrente,Bogota,false
79896,7739,2026-08-26,2910.58,Retail,App movil,CDMX,false
79897,961,2026-07-02,3102.29,Gasolina,Recurrente,Puebla,false
79898,1098,2026-07-21,2841.92,Viajes,POS,Guadalajara,false
79899,6707,2026-06-29,1009.62,Viajes,Recurrente,Bogota,false
79900,1960,2026-06-30,3454.47,Gasolina,ATM,Medellin,false
79901,9436,2026-07-02,1061.94,Educacion,Recurrente,Medellin,false
79902,6548,2026-07-12,2839.34,Supermercado,E-commerce,CDMX,false
79903,4058,2026-08-22,1154.87,Restaurantes,Recurrente,Medellin,false
79904,2796,2026-08-21,2630.22,Servicios,Recurrente,Medellin,false
79905,8169,2026-06-24,2188.12,Entretenimiento,POS,Bogota,false
79906,7416,2026-07-03,697.09,Supermercado,E-commerce,Puebla,false
79907,8138,2026-06-15,850.69,Servicios,Recurrente,Puebla,false
79908,5740,2026-06-23,337.29,Entretenimiento,App movil,Guadalajara,false
79909,8079,2026-08-13,84.62,Salud,E-commerce,Medellin,false
79910,6909,2026-08-28,4894.93,Salud,ATM,Monterrey,false
79911,7494,2026-07-25,958.82,Salud,App movil,Guadalajara,false
79912,6638,2026-08-06,4162.73,Servicios,POS,Medellin,false
79913,2175,2026-07-03,2533.78,Supermercado,E-commerce,Medellin,false
79914,7965,2026-09-02,3625.29,Retail,Recurrente,Guadalajara,false
79915,864,2026-06-06,3351.16,Supermercado,ATM,Monterrey,false
79916,2300,2026-07-30,4628.13,Supermercado,E-commerce,Monterrey,false
79917,1530,2026-07-07,456.99,Gasolina,POS,Monterrey,false
79918,8664,2026-07-06,3399.94,Retail,POS,Bogota,false
79919,6598,2026-08-11,1570.11,Restaurantes,POS,Medellin,false
79920,9258,2026-08-07,1078.39,Servicios,Recurrente,Bogota,false
79921,2831,2026-08-16,367.78,Educacion,POS,Monterrey,false
79922,9984,2026-08-31,2285.07,Viajes,App movil,Monterrey,false
79923,5499,2026-07-23,2237.7,Restaurantes,ATM,Bogota,false
79924,3455,2026-07-05,2407.49,Restaurantes,Recurrente,Bogota,false
79925,1129,2026-08-11,161.08,Retail,Recurrente,Bogota,false
79926,1187,2026-07-30,1623.07,Servicios,App movil,Guadalajara,false
79927,4022,2026-08-21,3949.21,Gasolina,Recurrente,Medellin,false
79928,6924,2026-07-24,3954.97,Gasolina,POS,Guadalajara,false
79929,1767,2026-08-14,1266.55,Servicios,E-commerce,Bogota,false
79930,499,2026-06-24,649.82,Servicios,App movil,Puebla,false
79931,4860,2026-07-22,169.06,Salud,App movil,Puebla,false
79932,1464,2026-06-15,384.66,Retail,ATM,CDMX,false
79933,1430,2026-06-26,5235.62,Servicios,ATM,Medellin,false
79934,4682,2026-06-19,3587.84,Viajes,POS,Puebla,false
79935,722,2026-08-08,6283.23,Educacion,Recurrente,Guadalajara,false
79936,9444,2026-07-27,2389.98,Retail,E-commerce,Bogota,false
79937,6331,2026-08-17,1223.18,Supermercado,App movil,Puebla,false
79938,790,2026-08-17,2858.47,Retail,POS,Bogota,false
79939,1103,2026-08-01,2708.18,Retail,App movil,CDMX,false
79940,1310,2026-06-24,6524.05,Retail,ATM,Medellin,false
79941,3962,2026-08-28,4921.04,Supermercado,ATM,Monterrey,true
79942,4949,2026-08-05,3924.9,Servicios,App movil,Medellin,false
79943,1144,2026-08-07,2620.64,Servicios,App movil,Monterrey,false
79944,8353,2026-06-29,1705.28,Restaurantes,E-commerce,Puebla,false
79945,9308,2026-07-01,561.35,Retail,App movil,Medellin,false
79946,886,2026-06-16,228.43,Servicios,Recurrente,Puebla,false
79947,1435,2026-06-09,6595.65,Salud,E-commerce,Guadalajara,false
79948,6103,2026-07-26,3908.47,Viajes,App movil,Medellin,false
79949,1410,2026-06-29,5867.48,Supermercado,POS,Guadalajara,false
79950,8760,2026-07-02,631.68,Retail,POS,CDMX,false
79951,3070,2026-06-18,2251.89,Retail,App movil,Guadalajara,false
79952,5425,2026-07-08,4555.25,Gasolina,Recurrente,Puebla,false
79953,3861,2026-08-07,1268.64,Educacion,POS,Guadalajara,false
79954,4858,2026-07-23,2011.87,Supermercado,ATM,Medellin,false
79955,5726,2026-08-04,5221.86,Viajes,App movil,Guadalajara,false
79956,4943,2026-08-07,6281.25,Educacion,POS,Bogota,false
79957,6904,2026-07-09,1500.48,Gasolina,ATM,Puebla,false
79958,8350,2026-08-18,3210.86,Viajes,E-commerce,Bogota,false
79959,6780,2026-08-17,1653.37,Salud,App movil,Monterrey,false
79960,5625,2026-06-26,2598.21,Salud,Recurrente,Medellin,false
79961,4111,2026-08-03,1864.45,Educacion,App movil,Guadalajara,false
79962,4387,2026-06-21,2716.55,Servicios,POS,Monterrey,false
79963,8860,2026-06-21,937.46,Restaurantes,App movil,CDMX,false
79964,7821,2026-07-23,64.5,Entretenimiento,E-commerce,Medellin,false
79965,6541,2026-07-28,727.45,Gasolina,ATM,Guadalajara,false
79966,1260,2026-08-20,3842.52,Educacion,POS,Medellin,false
79967,8695,2026-09-02,2428.51,Servicios,App movil,Monterrey,false
79968,3795,2026-06-09,3306.83,Educacion,Recurrente,Medellin,false
79969,5911,2026-08-04,1193.89,Salud,Recurrente,Bogota,false
79970,6499,2026-06-08,468.46,Restaurantes,E-commerce,Medellin,false
79971,6063,2026-08-27,1090.39,Educacion,POS,Guadalajara,false
79972,7573,2026-06-22,542.16,Educacion,POS,Monterrey,false
79973,1510,2026-07-09,2467.15,Retail,POS,CDMX,false
79974,7646,2026-07-30,367.42,Gasolina,E-commerce,Puebla,false
79975,4333,2026-06-17,2133.17,Entretenimiento,E-commerce,Medellin,false
79976,1947,2026-07-19,2785.78,Retail,E-commerce,Puebla,false
79977,8885,2026-06-13,482.19,Restaurantes,POS,CDMX,false
79978,3634,2026-07-06,2729.08,Supermercado,App movil,Medellin,false
79979,7437,2026-07-06,2374.45,Servicios,Recurrente,Medellin,false
79980,6170,2026-07-31,7506.97,Gasolina,POS,Medellin,false
79981,8332,2026-08-24,3283.38,Entretenimiento,POS,Puebla,false
79982,665,2026-06-20,5421.4,Retail,POS,Bogota,false
79983,3443,2026-06-13,5779.05,Salud,App movil,Medellin,false
79984,235,2026-06-20,1618.96,Viajes,ATM,Guadalajara,false
79985,7021,2026-08-29,1428.73,Educacion,ATM,Medellin,false
79986,3848,2026-07-13,301.62,Restaurantes,POS,Monterrey,false
79987,7249,2026-07-06,3899.12,Retail,Recurrente,CDMX,false
79988,4690,2026-06-27,3313.2,Viajes,App movil,CDMX,false
79989,3863,2026-06-09,1794.07,Servicios,App movil,Medellin,false
79990,62,2026-06-24,142.17,Viajes,Recurrente,Monterrey,false
79991,3315,2026-07-21,1016.07,Gasolina,Recurrente,Bogota,false
79992,8620,2026-08-06,3271.15,Viajes,POS,CDMX,false
79993,1485,2026-06-23,222.98,Servicios,Recurrente,CDMX,false
79994,1094,2026-06-09,377.4,Servicios,App movil,Monterrey,false
79995,9582,2026-07-30,1748.62,Entretenimiento,App movil,CDMX,false
79996,7178,2026-08-02,968.13,Servicios,E-commerce,CDMX,false
79997,4151,2026-07-02,3914.05,Supermercado,ATM,Monterrey,false
79998,3820,2026-07-07,435.39,Restaurantes,Recurrente,Bogota,false
79999,8825,2026-07-01,261.71,Viajes,POS,Guadalajara,false
80000,249,2026-08-17,914.88,Restaurantes,POS,Monterrey,false
80001,2152,2026-08-18,3128.79,Supermercado,Recurrente,CDMX,false
80002,1325,2026-07-16,102.48,Retail,E-commerce,Bogota,false
80003,9923,2026-07-24,136.61,Restaurantes,POS,Monterrey,false
80004,9684,2026-06-12,1768.75,Retail,POS,Monterrey,false
80005,7817,2026-08-04,2585.48,Educacion,E-commerce,Bogota,false
80006,4927,2026-08-15,3990.83,Retail,POS,Guadalajara,false
80007,6699,2026-06-15,1201.9,Gasolina,Recurrente,Bogota,false
80008,1302,2026-08-02,667.45,Retail,Recurrente,Medellin,false
80009,7932,2026-09-01,3991.1,Restaurantes,POS,CDMX,false
80010,6288,2026-07-19,4168.45,Entretenimiento,ATM,Monterrey,false
80011,7860,2026-06-12,300.5,Servicios,E-commerce,Medellin,false
80012,6057,2026-06-23,2188.84,Retail,E-commerce,CDMX,false
80013,5224,2026-06-09,7189.73,Entretenimiento,App movil,Bogota,false
80014,258,2026-07-13,3210.29,Retail,App movil,Bogota,false
80015,5525,2026-07-02,6943.0,Restaurantes,POS,Puebla,false
80016,3490,2026-07-26,134.86,Salud,ATM,Monterrey,false
80017,1119,2026-07-01,1326.1,Servicios,Recurrente,CDMX,false
80018,8833,2026-08-20,472.19,Supermercado,Recurrente,CDMX,false
80019,5280,2026-08-13,488.13,Educacion,POS,Guadalajara,false
80020,6304,2026-06-27,1541.52,Supermercado,Recurrente,CDMX,false
80021,3484,2026-06-18,298.19,Salud,ATM,Medellin,false
80022,3897,2026-06-17,3427.17,Entretenimiento,E-commerce,CDMX,false
80023,291,2026-08-21,4341.79,Restaurantes,App movil,Monterrey,false
80024,8248,2026-08-05,1020.52,Servicios,E-commerce,Bogota,false
80025,4015,2026-06-22,909.78,Viajes,App movil,Monterrey,false
80026,8814,2026-06-27,1498.65,Restaurantes,E-commerce,Guadalajara,false
80027,8967,2026-06-06,902.52,Restaurantes,App movil,Puebla,false
80028,5762,2026-07-22,2249.69,Educacion,Recurrente,Bogota,false
80029,7096,2026-06-13,1440.11,Servicios,E-commerce,CDMX,false
80030,8594,2026-07-09,50.55,Viajes,Recurrente,Guadalajara,false
80031,768,2026-08-29,5749.68,Servicios,App movil,CDMX,false
80032,6285,2026-08-08,1505.47,Educacion,Recurrente,Puebla,false
80033,4437,2026-06-07,2451.03,Entretenimiento,E-commerce,Monterrey,false
80034,4533,2026-06-24,119.43,Salud,E-commerce,Medellin,false
80035,6172,2026-08-29,5894.28,Gasolina,POS,CDMX,false
80036,5425,2026-07-28,2288.53,Supermercado,E-commerce,Monterrey,false
80037,7528,2026-08-27,2925.25,Retail,App movil,Puebla,false
80038,6192,2026-08-12,1596.73,Servicios,Recurrente,Guadalajara,false
80039,8827,2026-06-12,1761.58,Servicios,POS,Guadalajara,false
80040,9105,2026-08-18,349.88,Restaurantes,App movil,Puebla,false
80041,2537,2026-08-22,3925.55,Supermercado,App movil,Puebla,true
80042,5606,2026-08-18,1185.12,Supermercado,Recurrente,Puebla,false
80043,3638,2026-07-29,398.11,Educacion,Recurrente,Medellin,true
80044,8024,2026-07-15,66.97,Restaurantes,App movil,Medellin,false
80045,4926,2026-07-23,873.35,Entretenimiento,Recurrente,Guadalajara,false
80046,6870,2026-08-13,5257.41,Salud,E-commerce,CDMX,false
80047,9312,2026-07-31,92.89,Educacion,Recurrente,Monterrey,false
80048,4536,2026-06-10,4012.12,Salud,ATM,Monterrey,false
80049,5017,2026-06-18,2520.45,Educacion,POS,Monterrey,false
80050,2853,2026-08-28,5186.46,Supermercado,POS,Monterrey,false
80051,3907,2026-06-22,644.74,Salud,E-commerce,Guadalajara,false
80052,1655,2026-06-26,853.65,Servicios,ATM,Guadalajara,false
80053,8608,2026-07-01,2129.21,Gasolina,E-commerce,Puebla,false
80054,2971,2026-08-01,232.78,Salud,App movil,Guadalajara,false
80055,9358,2026-06-09,386.4,Entretenimiento,E-commerce,Monterrey,false
80056,9732,2026-06-08,5510.25,Viajes,App movil,Monterrey,false
80057,9653,2026-07-27,4198.49,Retail,E-commerce,Guadalajara,false
80058,6668,2026-06-14,3857.35,Retail,POS,Monterrey,false
80059,7778,2026-07-10,73.61,Viajes,Recurrente,CDMX,false
80060,7878,2026-08-25,388.63,Retail,App movil,Puebla,false
80061,8992,2026-07-26,986.19,Supermercado,POS,Guadalajara,false
80062,2112,2026-06-20,471.98,Retail,POS,Guadalajara,false
80063,3314,2026-06-20,556.59,Entretenimiento,App movil,Medellin,false
80064,3461,2026-07-30,238.9,Salud,E-commerce,Bogota,false
80065,3405,2026-07-17,102.48,Entretenimiento,App movil,Medellin,false
80066,4026,2026-07-07,2410.59,Supermercado,E-commerce,Puebla,false
80067,1029,2026-08-08,192.86,Gasolina,E-commerce,Monterrey,false
80068,9420,2026-06-25,354.16,Retail,ATM,Guadalajara,false
80069,2177,2026-08-16,2618.2,Salud,E-commerce,Medellin,false
80070,3639,2026-08-03,1190.69,Supermercado,POS,CDMX,false
80071,1878,2026-08-23,1901.89,Restaurantes,POS,CDMX,false
80072,8623,2026-07-15,174.48,Viajes,App movil,Guadalajara,false
80073,5246,2026-08-21,3005.41,Salud,E-commerce,Bogota,false
80074,6384,2026-08-09,972.99,Gasolina,POS,Monterrey,false
80075,1019,2026-07-14,2751.0,Restaurantes,App movil,Bogota,false
80076,9621,2026-07-17,1613.83,Gasolina,App movil,Bogota,false
80077,6414,2026-07-19,467.91,Gasolina,App movil,Bogota,false
80078,4040,2026-07-04,1877.38,Salud,POS,Puebla,false
80079,1952,2026-06-23,464.99,Gasolina,POS,Bogota,false
80080,6482,2026-08-14,850.75,Restaurantes,ATM,Puebla,true
80081,5395,2026-07-11,5395.52,Entretenimiento,E-commerce,Puebla,false
80082,2081,2026-08-01,2039.08,Supermercado,ATM,Monterrey,false
80083,94,2026-07-31,4907.76,Retail,ATM,Bogota,false
80084,7759,2026-06-26,1171.97,Restaurantes,E-commerce,Monterrey,false
80085,6385,2026-07-16,3448.97,Entretenimiento,App movil,Monterrey,false
80086,7582,2026-08-30,770.55,Viajes,POS,CDMX,false
80087,6892,2026-08-30,2243.09,Gasolina,POS,Bogota,false
80088,2758,2026-08-01,3399.44,Gasolina,Recurrente,Monterrey,false
80089,4969,2026-06-27,409.36,Viajes,Recurrente,Medellin,false
80090,4820,2026-06-10,1072.13,Gasolina,ATM,Medellin,false
80091,4614,2026-08-22,1680.8,Restaurantes,Recurrente,Puebla,false
80092,3848,2026-06-15,85.01,Restaurantes,App movil,Medellin,false
80093,3832,2026-07-20,1306.14,Gasolina,POS,CDMX,false
80094,7924,2026-06-09,1779.35,Restaurantes,ATM,Puebla,false
80095,7553,2026-06-28,1118.85,Entretenimiento,Recurrente,Bogota,false
80096,2750,2026-07-25,273.45,Restaurantes,App movil,Puebla,false
80097,9067,2026-07-09,81.51,Entretenimiento,App movil,Guadalajara,false
80098,9157,2026-06-19,2603.2,Restaurantes,ATM,Guadalajara,false
80099,1676,2026-06-14,1388.7,Restaurantes,E-commerce,Monterrey,false
80100,432,2026-08-15,1045.17,Supermercado,Recurrente,Puebla,false
80101,3058,2026-06-26,2925.11,Servicios,App movil,Guadalajara,false
80102,7334,2026-08-07,1308.59,Servicios,E-commerce,Bogota,false
80103,9975,2026-06-20,1027.0,Salud,Recurrente,Monterrey,false
80104,262,2026-06-22,2125.48,Viajes,ATM,Medellin,false
80105,4811,2026-07-04,1321.97,Gasolina,Recurrente,Guadalajara,false
80106,4952,2026-08-09,6087.69,Gasolina,POS,Bogota,false
80107,744,2026-06-30,2975.4,Salud,ATM,CDMX,false
80108,2489,2026-06-10,268.56,Gasolina,App movil,Medellin,false
80109,9384,2026-07-09,2742.06,Retail,App movil,Bogota,false
80110,6662,2026-07-02,6113.88,Entretenimiento,ATM,CDMX,false
80111,2476,2026-07-11,861.66,Gasolina,E-commerce,Bogota,false
80112,7383,2026-07-06,3451.09,Viajes,ATM,Guadalajara,false
80113,8709,2026-06-10,2152.94,Viajes,Recurrente,Monterrey,false
80114,7729,2026-08-21,4196.11,Supermercado,POS,Guadalajara,false
80115,323,2026-06-19,4365.93,Servicios,Recurrente,Monterrey,false
